0 	 256 	 0.541266 
0 	 365 	 0.541266 
0 	 474 	 0.541266 
0 	 502 	 0.541266 
1 	 257 	 0.541266 
1 	 356 	 0.541266 
1 	 465 	 0.541266 
1 	 505 	 0.541266 
2 	 258 	 0.541266 
2 	 359 	 0.541266 
2 	 468 	 0.541266 
2 	 508 	 0.541266 
3 	 259 	 0.541266 
3 	 362 	 0.541266 
3 	 471 	 0.541266 
3 	 511 	 0.541266 
4 	 260 	 0.541266 
4 	 329 	 0.541266 
4 	 466 	 0.541266 
4 	 486 	 0.541266 
5 	 261 	 0.541266 
5 	 320 	 0.541266 
5 	 469 	 0.541266 
5 	 477 	 0.541266 
6 	 262 	 0.541266 
6 	 323 	 0.541266 
6 	 472 	 0.541266 
6 	 480 	 0.541266 
7 	 263 	 0.541266 
7 	 326 	 0.541266 
7 	 475 	 0.541266 
7 	 483 	 0.541266 
8 	 264 	 0.541266 
8 	 341 	 0.541266 
8 	 478 	 0.541266 
8 	 498 	 0.541266 
9 	 265 	 0.541266 
9 	 332 	 0.541266 
9 	 481 	 0.541266 
9 	 489 	 0.541266 
10 	 266 	 0.541266 
10 	 335 	 0.541266 
10 	 484 	 0.541266 
10 	 492 	 0.541266 
11 	 267 	 0.541266 
11 	 338 	 0.541266 
11 	 487 	 0.541266 
11 	 495 	 0.541266 
12 	 268 	 0.541266 
12 	 353 	 0.541266 
12 	 490 	 0.541266 
12 	 510 	 0.541266 
13 	 269 	 0.541266 
13 	 344 	 0.541266 
13 	 493 	 0.541266 
13 	 501 	 0.541266 
14 	 270 	 0.541266 
14 	 347 	 0.541266 
14 	 496 	 0.541266 
14 	 504 	 0.541266 
15 	 271 	 0.541266 
15 	 350 	 0.541266 
15 	 499 	 0.541266 
15 	 507 	 0.541266 
16 	 272 	 0.541266 
16 	 330 	 0.541266 
16 	 358 	 0.541266 
16 	 413 	 0.541266 
17 	 273 	 0.541266 
17 	 321 	 0.541266 
17 	 361 	 0.541266 
17 	 404 	 0.541266 
18 	 274 	 0.541266 
18 	 324 	 0.541266 
18 	 364 	 0.541266 
18 	 407 	 0.541266 
19 	 275 	 0.541266 
19 	 327 	 0.541266 
19 	 367 	 0.541266 
19 	 410 	 0.541266 
20 	 276 	 0.541266 
20 	 322 	 0.541266 
20 	 342 	 0.541266 
20 	 377 	 0.541266 
21 	 277 	 0.541266 
21 	 325 	 0.541266 
21 	 333 	 0.541266 
21 	 368 	 0.541266 
22 	 278 	 0.541266 
22 	 328 	 0.541266 
22 	 336 	 0.541266 
22 	 371 	 0.541266 
23 	 279 	 0.541266 
23 	 331 	 0.541266 
23 	 339 	 0.541266 
23 	 374 	 0.541266 
24 	 280 	 0.541266 
24 	 334 	 0.541266 
24 	 354 	 0.541266 
24 	 389 	 0.541266 
25 	 281 	 0.541266 
25 	 337 	 0.541266 
25 	 345 	 0.541266 
25 	 380 	 0.541266 
26 	 282 	 0.541266 
26 	 340 	 0.541266 
26 	 348 	 0.541266 
26 	 383 	 0.541266 
27 	 283 	 0.541266 
27 	 343 	 0.541266 
27 	 351 	 0.541266 
27 	 386 	 0.541266 
28 	 284 	 0.541266 
28 	 346 	 0.541266 
28 	 366 	 0.541266 
28 	 401 	 0.541266 
29 	 285 	 0.541266 
29 	 349 	 0.541266 
29 	 357 	 0.541266 
29 	 392 	 0.541266 
30 	 286 	 0.541266 
30 	 352 	 0.541266 
30 	 360 	 0.541266 
30 	 395 	 0.541266 
31 	 287 	 0.541266 
31 	 355 	 0.541266 
31 	 363 	 0.541266 
31 	 398 	 0.541266 
32 	 288 	 0.541266 
32 	 378 	 0.541266 
32 	 406 	 0.541266 
32 	 461 	 0.541266 
33 	 289 	 0.541266 
33 	 369 	 0.541266 
33 	 409 	 0.541266 
33 	 452 	 0.541266 
34 	 290 	 0.541266 
34 	 372 	 0.541266 
34 	 412 	 0.541266 
34 	 455 	 0.541266 
35 	 291 	 0.541266 
35 	 375 	 0.541266 
35 	 415 	 0.541266 
35 	 458 	 0.541266 
36 	 292 	 0.541266 
36 	 370 	 0.541266 
36 	 390 	 0.541266 
36 	 425 	 0.541266 
37 	 293 	 0.541266 
37 	 373 	 0.541266 
37 	 381 	 0.541266 
37 	 416 	 0.541266 
38 	 294 	 0.541266 
38 	 376 	 0.541266 
38 	 384 	 0.541266 
38 	 419 	 0.541266 
39 	 295 	 0.541266 
39 	 379 	 0.541266 
39 	 387 	 0.541266 
39 	 422 	 0.541266 
40 	 296 	 0.541266 
40 	 382 	 0.541266 
40 	 402 	 0.541266 
40 	 437 	 0.541266 
41 	 297 	 0.541266 
41 	 385 	 0.541266 
41 	 393 	 0.541266 
41 	 428 	 0.541266 
42 	 298 	 0.541266 
42 	 388 	 0.541266 
42 	 396 	 0.541266 
42 	 431 	 0.541266 
43 	 299 	 0.541266 
43 	 391 	 0.541266 
43 	 399 	 0.541266 
43 	 434 	 0.541266 
44 	 300 	 0.541266 
44 	 394 	 0.541266 
44 	 414 	 0.541266 
44 	 449 	 0.541266 
45 	 301 	 0.541266 
45 	 397 	 0.541266 
45 	 405 	 0.541266 
45 	 440 	 0.541266 
46 	 302 	 0.541266 
46 	 400 	 0.541266 
46 	 408 	 0.541266 
46 	 443 	 0.541266 
47 	 303 	 0.541266 
47 	 403 	 0.541266 
47 	 411 	 0.541266 
47 	 446 	 0.541266 
48 	 304 	 0.541266 
48 	 426 	 0.541266 
48 	 454 	 0.541266 
48 	 509 	 0.541266 
49 	 305 	 0.541266 
49 	 417 	 0.541266 
49 	 457 	 0.541266 
49 	 500 	 0.541266 
50 	 306 	 0.541266 
50 	 420 	 0.541266 
50 	 460 	 0.541266 
50 	 503 	 0.541266 
51 	 307 	 0.541266 
51 	 423 	 0.541266 
51 	 463 	 0.541266 
51 	 506 	 0.541266 
52 	 308 	 0.541266 
52 	 418 	 0.541266 
52 	 438 	 0.541266 
52 	 473 	 0.541266 
53 	 309 	 0.541266 
53 	 421 	 0.541266 
53 	 429 	 0.541266 
53 	 464 	 0.541266 
54 	 310 	 0.541266 
54 	 424 	 0.541266 
54 	 432 	 0.541266 
54 	 467 	 0.541266 
55 	 311 	 0.541266 
55 	 427 	 0.541266 
55 	 435 	 0.541266 
55 	 470 	 0.541266 
56 	 312 	 0.541266 
56 	 430 	 0.541266 
56 	 450 	 0.541266 
56 	 485 	 0.541266 
57 	 313 	 0.541266 
57 	 433 	 0.541266 
57 	 441 	 0.541266 
57 	 476 	 0.541266 
58 	 314 	 0.541266 
58 	 436 	 0.541266 
58 	 444 	 0.541266 
58 	 479 	 0.541266 
59 	 315 	 0.541266 
59 	 439 	 0.541266 
59 	 447 	 0.541266 
59 	 482 	 0.541266 
60 	 316 	 0.541266 
60 	 442 	 0.541266 
60 	 462 	 0.541266 
60 	 497 	 0.541266 
61 	 317 	 0.541266 
61 	 445 	 0.541266 
61 	 453 	 0.541266 
61 	 488 	 0.541266 
62 	 318 	 0.541266 
62 	 448 	 0.541266 
62 	 456 	 0.541266 
62 	 491 	 0.541266 
63 	 319 	 0.541266 
63 	 451 	 0.541266 
63 	 459 	 0.541266 
63 	 494 	 0.541266 
64 	 256 	 0.541266 
64 	 320 	 0.541266 
64 	 465 	 0.541266 
64 	 466 	 0.541266 
65 	 256 	 0.541266 
65 	 321 	 0.541266 
65 	 356 	 0.541266 
65 	 358 	 0.541266 
66 	 256 	 0.541266 
66 	 322 	 0.541266 
