0 	 1 	 1.250000 
0 	 3 	 1.250000 
0 	 4 	 1.250000 
0 	 12 	 1.250000 
0 	 16 	 1.250000 
0 	 48 	 1.250000 
1 	 0 	 1.250000 
1 	 2 	 1.250000 
1 	 5 	 1.250000 
1 	 13 	 1.250000 
1 	 17 	 1.250000 
1 	 49 	 1.250000 
2 	 1 	 1.250000 
2 	 3 	 1.250000 
2 	 6 	 1.250000 
2 	 14 	 1.250000 
2 	 18 	 1.250000 
2 	 50 	 1.250000 
3 	 0 	 1.250000 
3 	 2 	 1.250000 
3 	 7 	 1.250000 
3 	 15 	 1.250000 
3 	 19 	 1.250000 
3 	 51 	 1.250000 
4 	 0 	 1.250000 
4 	 5 	 1.250000 
4 	 7 	 1.250000 
4 	 8 	 1.250000 
4 	 20 	 1.250000 
4 	 52 	 1.250000 
5 	 1 	 1.250000 
5 	 4 	 1.250000 
5 	 6 	 1.250000 
5 	 9 	 1.250000 
5 	 21 	 1.250000 
5 	 53 	 1.250000 
6 	 2 	 1.250000 
6 	 5 	 1.250000 
6 	 7 	 1.250000 
6 	 10 	 1.250000 
6 	 22 	 1.250000 
6 	 54 	 1.250000 
7 	 3 	 1.250000 
7 	 4 	 1.250000 
7 	 6 	 1.250000 
7 	 11 	 1.250000 
7 	 23 	 1.250000 
7 	 55 	 1.250000 
8 	 4 	 1.250000 
8 	 9 	 1.250000 
8 	 11 	 1.250000 
8 	 12 	 1.250000 
8 	 24 	 1.250000 
8 	 56 	 1.250000 
9 	 5 	 1.250000 
9 	 8 	 1.250000 
9 	 10 	 1.250000 
9 	 13 	 1.250000 
9 	 25 	 1.250000 
9 	 57 	 1.250000 
10 	 6 	 1.250000 
10 	 9 	 1.250000 
10 	 11 	 1.250000 
10 	 14 	 1.250000 
10 	 26 	 1.250000 
10 	 58 	 1.250000 
11 	 7 	 1.250000 
11 	 8 	 1.250000 
11 	 10 	 1.250000 
11 	 15 	 1.250000 
11 	 27 	 1.250000 
11 	 59 	 1.250000 
12 	 0 	 1.250000 
12 	 8 	 1.250000 
12 	 13 	 1.250000 
12 	 15 	 1.250000 
12 	 28 	 1.250000 
12 	 60 	 1.250000 
13 	 1 	 1.250000 
13 	 9 	 1.250000 
13 	 12 	 1.250000 
13 	 14 	 1.250000 
13 	 29 	 1.250000 
13 	 61 	 1.250000 
14 	 2 	 1.250000 
14 	 10 	 1.250000 
14 	 13 	 1.250000 
14 	 15 	 1.250000 
14 	 30 	 1.250000 
14 	 62 	 1.250000 
15 	 3 	 1.250000 
15 	 11 	 1.250000 
15 	 12 	 1.250000 
15 	 14 	 1.250000 
