0 	 1 	 0.256000 
0 	 2 	 0.512000 
0 	 3 	 0.768000 
0 	 4 	 0.256000 
0 	 5 	 0.362039 
0 	 6 	 0.572433 
0 	 7 	 0.809543 
0 	 8 	 0.512000 
0 	 9 	 0.572433 
0 	 10 	 0.724077 
0 	 11 	 0.923021 
0 	 12 	 0.768000 
0 	 13 	 0.809543 
0 	 14 	 0.923021 
0 	 15 	 1.086116 
0 	 16 	 0.256000 
0 	 17 	 0.362039 
0 	 18 	 0.572433 
0 	 19 	 0.809543 
0 	 20 	 0.362039 
0 	 21 	 0.443405 
0 	 22 	 0.627069 
0 	 23 	 0.849056 
0 	 24 	 0.572433 
0 	 25 	 0.627069 
0 	 26 	 0.768000 
0 	 27 	 0.957864 
0 	 28 	 0.809543 
0 	 29 	 0.849056 
0 	 30 	 0.957864 
0 	 31 	 1.115878 
0 	 32 	 0.512000 
0 	 33 	 0.572433 
0 	 34 	 0.724077 
0 	 35 	 0.923021 
0 	 36 	 0.572433 
0 	 37 	 0.627069 
0 	 38 	 0.768000 
0 	 39 	 0.957864 
0 	 40 	 0.724077 
0 	 41 	 0.768000 
0 	 42 	 0.886810 
0 	 43 	 1.055515 
0 	 44 	 0.923021 
0 	 45 	 0.957864 
0 	 46 	 1.055515 
0 	 47 	 1.200746 
0 	 48 	 0.768000 
0 	 49 	 0.809543 
0 	 50 	 0.923021 
0 	 51 	 1.086116 
0 	 52 	 0.809543 
0 	 53 	 0.849056 
0 	 54 	 0.957864 
0 	 55 	 1.115878 
0 	 56 	 0.923021 
0 	 57 	 0.957864 
0 	 58 	 1.055515 
0 	 59 	 1.200746 
0 	 60 	 1.086116 
0 	 61 	 1.115878 
0 	 62 	 1.200746 
0 	 63 	 1.330215 
1 	 2 	 0.256000 
1 	 3 	 0.512000 
1 	 4 	 0.362039 
1 	 5 	 0.256000 
1 	 6 	 0.362039 
1 	 7 	 0.572433 
1 	 8 	 0.572433 
1 	 9 	 0.512000 
1 	 10 	 0.572433 
1 	 11 	 0.724077 
1 	 12 	 0.809543 
1 	 13 	 0.768000 
1 	 14 	 0.809543 
1 	 15 	 0.923021 
1 	 16 	 0.362039 
1 	 17 	 0.256000 
1 	 18 	 0.362039 
1 	 19 	 0.572433 
1 	 20 	 0.443405 
1 	 21 	 0.362039 
1 	 22 	 0.443405 
1 	 23 	 0.627069 
1 	 24 	 0.627069 
1 	 25 	 0.572433 
1 	 26 	 0.627069 
1 	 27 	 0.768000 
1 	 28 	 0.849056 
1 	 29 	 0.809543 
1 	 30 	 0.849056 
1 	 31 	 0.957864 
1 	 32 	 0.572433 
1 	 33 	 0.512000 
1 	 34 	 0.572433 
1 	 35 	 0.724077 
1 	 36 	 0.627069 
1 	 37 	 0.572433 
1 	 38 	 0.627069 
1 	 39 	 0.768000 
1 	 40 	 0.768000 
1 	 41 	 0.724077 
1 	 42 	 0.768000 
1 	 43 	 0.886810 
1 	 44 	 0.957864 
1 	 45 	 0.923021 
1 	 46 	 0.957864 
1 	 47 	 1.055515 
1 	 48 	 0.809543 
1 	 49 	 0.768000 
1 	 50 	 0.809543 
1 	 51 	 0.923021 
1 	 52 	 0.849056 
1 	 53 	 0.809543 
1 	 54 	 0.849056 
1 	 55 	 0.957864 
1 	 56 	 0.957864 
1 	 57 	 0.923021 
1 	 58 	 0.957864 
1 	 59 	 1.055515 
1 	 60 	 1.115878 
1 	 61 	 1.086116 
1 	 62 	 1.115878 
1 	 63 	 1.200746 
2 	 3 	 0.256000 
2 	 4 	 0.572433 
2 	 5 	 0.362039 
2 	 6 	 0.256000 
2 	 7 	 0.362039 
2 	 8 	 0.724077 
2 	 9 	 0.572433 
2 	 10 	 0.512000 
2 	 11 	 0.572433 
2 	 12 	 0.923021 
2 	 13 	 0.809543 
2 	 14 	 0.768000 
2 	 15 	 0.809543 
2 	 16 	 0.572433 
2 	 17 	 0.362039 
2 	 18 	 0.256000 
2 	 19 	 0.362039 
2 	 20 	 0.627069 
2 	 21 	 0.443405 
2 	 22 	 0.362039 
2 	 23 	 0.443405 
2 	 24 	 0.768000 
2 	 25 	 0.627069 
2 	 26 	 0.572433 
2 	 27 	 0.627069 
2 	 28 	 0.957864 
2 	 29 	 0.849056 
2 	 30 	 0.809543 
2 	 31 	 0.849056 
2 	 32 	 0.724077 
2 	 33 	 0.572433 
2 	 34 	 0.512000 
2 	 35 	 0.572433 
2 	 36 	 0.768000 
2 	 37 	 0.627069 
2 	 38 	 0.572433 
2 	 39 	 0.627069 
2 	 40 	 0.886810 
2 	 41 	 0.768000 
2 	 42 	 0.724077 
2 	 43 	 0.768000 
2 	 44 	 1.055515 
2 	 45 	 0.957864 
2 	 46 	 0.923021 
2 	 47 	 0.957864 
2 	 48 	 0.923021 
2 	 49 	 0.809543 
2 	 50 	 0.768000 
2 	 51 	 0.809543 
2 	 52 	 0.957864 
2 	 53 	 0.849056 
2 	 54 	 0.809543 
2 	 55 	 0.849056 
2 	 56 	 1.055515 
2 	 57 	 0.957864 
2 	 58 	 0.923021 
2 	 59 	 0.957864 
2 	 60 	 1.200746 
2 	 61 	 1.115878 
2 	 62 	 1.086116 
2 	 63 	 1.115878 
3 	 4 	 0.809543 
3 	 5 	 0.572433 
3 	 6 	 0.362039 
3 	 7 	 0.256000 
3 	 8 	 0.923021 
3 	 9 	 0.724077 
3 	 10 	 0.572433 
3 	 11 	 0.512000 
3 	 12 	 1.086116 
3 	 13 	 0.923021 
